,mean,std,params
100,0.7712399775745699,0.006876346824095102,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}"
111,0.7712399775745699,0.006876346824095102,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}"
0,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.0001, 'kernel': 'rbf'}"
9,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 100, 'kernel': 'rbf'}"
15,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}"
14,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.03, 'kernel': 'rbf'}"
13,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}"
12,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}"
11,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}"
10,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 1000, 'kernel': 'rbf'}"
8,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 10, 'kernel': 'rbf'}"
17,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 1, 'kernel': 'rbf'}"
7,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 3, 'kernel': 'rbf'}"
5,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.3, 'kernel': 'rbf'}"
4,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.1, 'kernel': 'rbf'}"
3,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.03, 'kernel': 'rbf'}"
2,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.01, 'kernel': 'rbf'}"
6,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 1, 'kernel': 'rbf'}"
30,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 10, 'kernel': 'rbf'}"
32,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 1000, 'kernel': 'rbf'}"
16,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 0.3, 'kernel': 'rbf'}"
29,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 3, 'kernel': 'rbf'}"
28,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}"
27,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.3, 'kernel': 'rbf'}"
25,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.03, 'kernel': 'rbf'}"
26,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}"
23,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}"
35,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.01, 'kernel': 'rbf'}"
21,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 1000, 'kernel': 'rbf'}"
20,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 100, 'kernel': 'rbf'}"
19,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 10, 'kernel': 'rbf'}"
18,0.7710791540369247,0.0026745951692720158,"{'C': 0.001, 'gamma': 3, 'kernel': 'rbf'}"
24,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}"
1,0.7710791540369247,0.0026745951692720158,"{'C': 0.0001, 'gamma': 0.001, 'kernel': 'rbf'}"
22,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 0.0001, 'kernel': 'rbf'}"
31,0.7710791540369247,0.0026745951692720158,"{'C': 0.01, 'gamma': 100, 'kernel': 'rbf'}"
43,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 1000, 'kernel': 'rbf'}"
34,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.001, 'kernel': 'rbf'}"
48,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}"
47,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.03, 'kernel': 'rbf'}"
46,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}"
45,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}"
44,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.0001, 'kernel': 'rbf'}"
42,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 100, 'kernel': 'rbf'}"
51,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 3, 'kernel': 'rbf'}"
40,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 3, 'kernel': 'rbf'}"
39,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 1, 'kernel': 'rbf'}"
38,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.3, 'kernel': 'rbf'}"
36,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.03, 'kernel': 'rbf'}"
37,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.1, 'kernel': 'rbf'}"
60,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.3, 'kernel': 'rbf'}"
49,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 0.3, 'kernel': 'rbf'}"
41,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 10, 'kernel': 'rbf'}"
52,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 10, 'kernel': 'rbf'}"
61,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 1, 'kernel': 'rbf'}"
53,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 100, 'kernel': 'rbf'}"
50,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}"
65,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 1000, 'kernel': 'rbf'}"
64,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 100, 'kernel': 'rbf'}"
63,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 10, 'kernel': 'rbf'}"
33,0.7710791540369247,0.0026745951692720158,"{'C': 0.03, 'gamma': 0.0001, 'kernel': 'rbf'}"
62,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 3, 'kernel': 'rbf'}"
59,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.1, 'kernel': 'rbf'}"
58,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.03, 'kernel': 'rbf'}"
57,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.01, 'kernel': 'rbf'}"
56,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.001, 'kernel': 'rbf'}"
55,0.7710791540369247,0.0026745951692720158,"{'C': 0.3, 'gamma': 0.0001, 'kernel': 'rbf'}"
54,0.7710791540369247,0.0026745951692720158,"{'C': 0.1, 'gamma': 1000, 'kernel': 'rbf'}"
80,0.7709088339718349,0.006094423000504662,"{'C': 3, 'gamma': 0.03, 'kernel': 'rbf'}"
90,0.7709088339718349,0.006094423000504662,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}"
113,0.7709088339718349,0.006094423000504662,"{'C': 1000, 'gamma': 0.03, 'kernel': 'rbf'}"
112,0.7709088339718349,0.006094423000504662,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}"
91,0.7709088339718349,0.006094423000504662,"{'C': 10, 'gamma': 0.03, 'kernel': 'rbf'}"
102,0.7709088339718349,0.006094423000504662,"{'C': 100, 'gamma': 0.03, 'kernel': 'rbf'}"
79,0.7709088339718349,0.006094423000504662,"{'C': 3, 'gamma': 0.01, 'kernel': 'rbf'}"
101,0.7709088339718349,0.006094423000504662,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}"
77,0.7706746937127018,0.007753435966716427,"{'C': 3, 'gamma': 0.0001, 'kernel': 'rbf'}"
66,0.7700980059943714,0.0068151945484858515,"{'C': 1, 'gamma': 0.0001, 'kernel': 'rbf'}"
70,0.7700914240166871,0.0058141988247896684,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}"
